date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
2025-07-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
MPCA for Vulnerable Households in the Gaza Strip - Post-Ceasefire Humanitarian Response
Project Start Date: 2025-03-05 - Project End Date: 2025-09-04
Project Code: CBPF-OPT-25-R-NGO-34914
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,NGO Development Center,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-04,2025-03-11,,,,,339151,CBPF-OPT-25-R-NGO-34914,2025-10-10,2025-10-10
2025-07-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
MPCA for Vulnerable Households in the Gaza Strip - Post-Ceasefire Humanitarian Response
Project Start Date: 2025-03-05 - Project End Date: 2025-09-04
Project Code: CBPF-OPT-25-R-NGO-34914
Emergency Type: Conflict - Displacement",600000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,NGO Development Center,NGOs,Multipurpose Cash,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-04,2025-03-11,,,,,339152,CBPF-OPT-25-R-NGO-34914,2025-10-10,2025-10-10
2025-07-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Improve efforts to remove solid waste and site debris in Khan Younis
Project Start Date: 2025-03-20 - Project End Date: 2025-09-19
Project Code: CBPF-OPT-25-R-NGO-34860
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Al Nakheel Association for Progress and Development,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-14,2025-03-18,,,,,339559,CBPF-OPT-25-R-NGO-34860,2025-09-21,2025-10-13
2025-07-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Improve efforts to remove solid waste and site debris in Khan Younis
Project Start Date: 2025-03-20 - Project End Date: 2025-09-19
Project Code: CBPF-OPT-25-R-NGO-34860
Emergency Type: Conflict - Displacement",251510,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Al Nakheel Association for Progress and Development,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-14,2025-03-18,,,,,339560,CBPF-OPT-25-R-NGO-34860,2025-09-21,2025-10-13
2025-07-09,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Improve efforts to remove solid waste and site debris in Khan Younis
Project Start Date: 2025-03-20 - Project End Date: 2025-09-19
Project Code: CBPF-OPT-25-R-NGO-34860
Emergency Type: Conflict - Displacement",98434,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Al Nakheel Association for Progress and Development,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-14,2025-03-18,,,,,339561,CBPF-OPT-25-R-NGO-34860,2025-09-21,2025-10-13
2025-07-01,2025,NICU expansion in Gaza City Hospitals,4657361,United Nations Children's Fund,Multilateral Organizations,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Medical Aid for Palestinians,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Pass through,Traditional aid,internal,single,paid,2025-06-30,2025-03-20,,,,,347840,SOP/PCA2024363/SPD2025532,2025-07-01,2025-07-01
2025-07-01,2025,Ensuring Vulnerable Communities in North Region of the West Bank have Access to Essential Health Care and Early Childhood Development Support through Mobile Clinic Services,983417,United Nations Children's Fund,Multilateral Organizations,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Medical Aid for Palestinians,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Pass through,Traditional aid,internal,single,paid,2025-06-30,2025-03-16,,2749399,ILS,2.7958,347843,SOP/PCA2024363/SPD2024484,2025-07-01,2025-07-01
2025-07-01,2025,Provision of Integrated Lifesaving Sexual and Reproductive Health (SRH) Services for the Most Vulnerable Women and Girls Affected by Conflict and Displacement in the Gaza Strip,4001892,United Nations Population Fund,Multilateral Organizations,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Medical Aid for Palestinians,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Pass through,Traditional aid,internal,single,paid,2025-06-30,2024-12-01,Gaza,,,,347844,UNFPA Project 1,2025-07-01,2025-07-01
2025-05-30,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Back to School – Leaving No One Behind
Project Start Date: 2025-05-25 - Project End Date: 2026-05-24
Project Code: CBPF-OPT-25-R-INGO-35358
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,EducAid Onlus,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-05-16,2025-05-23,,,,,344388,CBPF-OPT-25-R-INGO-35358,2025-06-04,2025-06-05
2025-05-30,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Back to School – Leaving No One Behind
Project Start Date: 2025-05-25 - Project End Date: 2026-05-24
Project Code: CBPF-OPT-25-R-INGO-35358
Emergency Type: Conflict - Displacement",499977,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,EducAid Onlus,NGOs,Education,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-05-16,2025-05-23,,,,,344389,CBPF-OPT-25-R-INGO-35358,2025-06-04,2025-06-05
2025-05-28,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing the safety and well-being of children facing acute protection risks in Gaza
Project Start Date: 2025-04-20 - Project End Date: 2025-11-19
Project Code: CBPF-OPT-25-R-INGO-34887
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,International Rescue Committee,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-17,2025-05-12,,,,,343700,CBPF-OPT-25-R-INGO-34887,2025-05-30,2025-05-30
2025-05-28,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing the safety and well-being of children facing acute protection risks in Gaza
Project Start Date: 2025-04-20 - Project End Date: 2025-11-19
Project Code: CBPF-OPT-25-R-INGO-34887
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",15300,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,International Rescue Committee,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-04-17,2025-05-12,,,,,343701,CBPF-OPT-25-R-INGO-34887,2025-05-30,2025-05-30
2025-05-28,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing the safety and well-being of children facing acute protection risks in Gaza
Project Start Date: 2025-04-20 - Project End Date: 2025-11-19
Project Code: CBPF-OPT-25-R-INGO-34887
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",284700,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,International Rescue Committee,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-17,2025-05-12,,,,,343702,CBPF-OPT-25-R-INGO-34887,2025-05-30,2025-05-30
2025-05-20,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Protection Response for At-Risk Families in Northern West Bank
Project Start Date: 2025-05-01 - Project End Date: 2025-10-31
Project Code: CBPF-OPT-25-R-NGO-35281
Emergency Type: Conflict - Violence/clashes
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Young Men’s Christian Association,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-05-01,2025-05-16,,,,,343867,CBPF-OPT-25-R-NGO-35281,2025-05-22,2025-05-22
2025-05-20,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Protection Response for At-Risk Families in Northern West Bank
Project Start Date: 2025-05-01 - Project End Date: 2025-10-31
Project Code: CBPF-OPT-25-R-NGO-35281
Emergency Type: Conflict - Violence/clashes
Emergency Type: Conflict - Displacement",174300,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Young Men’s Christian Association,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-05-01,2025-05-16,,,,,343868,CBPF-OPT-25-R-NGO-35281,2025-05-22,2025-05-22
2025-05-20,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Protection Response for At-Risk Families in Northern West Bank
Project Start Date: 2025-05-01 - Project End Date: 2025-10-31
Project Code: CBPF-OPT-25-R-NGO-35281
Emergency Type: Conflict - Violence/clashes
Emergency Type: Conflict - Displacement",75700,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Young Men’s Christian Association,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-05-01,2025-05-16,,,,,343869,CBPF-OPT-25-R-NGO-35281,2025-05-22,2025-05-22
2025-05-16,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Provision of WASH Emergency Response Assistance and Improving Preparedness of Vulnerable Communities in Northern West Bank
Project Start Date: 2025-05-18 - Project End Date: 2025-11-17
Project Code: CBPF-OPT-25-R-INGO-35250
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,WeWorld - Gruppo Volontariato Civile Onlus,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-05-13,2025-05-14,,,,,343778,CBPF-OPT-25-R-INGO-35250,2025-07-18,2025-07-18
2025-05-16,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Provision of WASH Emergency Response Assistance and Improving Preparedness of Vulnerable Communities in Northern West Bank
Project Start Date: 2025-05-18 - Project End Date: 2025-11-17
Project Code: CBPF-OPT-25-R-INGO-35250
Emergency Type: Conflict - Displacement",500000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,WeWorld - Gruppo Volontariato Civile Onlus,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-05-13,2025-05-14,,,,,343779,CBPF-OPT-25-R-INGO-35250,2025-07-18,2025-07-18
2025-05-16,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency MPCA to Vulnerable and Crisis-Affected Households in the West Bank
Project Start Date: 2025-05-01 - Project End Date: 2025-10-31
Project Code: CBPF-OPT-25-R-INGO-35312
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Catholic Relief Services,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-05-09,2025-05-14,,,,,343780,CBPF-OPT-25-R-INGO-35312,2025-07-13,2025-07-14
2025-05-16,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency MPCA to Vulnerable and Crisis-Affected Households in the West Bank
Project Start Date: 2025-05-01 - Project End Date: 2025-10-31
Project Code: CBPF-OPT-25-R-INGO-35312
Emergency Type: Conflict - Displacement",757941,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Catholic Relief Services,NGOs,Multipurpose Cash,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-05-09,2025-05-14,,,,,343781,CBPF-OPT-25-R-INGO-35312,2025-07-13,2025-07-14
2025-05-16,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency WASH Support for Displaced Populations: Coordinated Life-Saving Interventions to Ensure Safe Water, Sanitation, and Hygiene in Northern West Bank
Project Start Date: 2025-05-12 - Project End Date: 2025-11-11
Project Code: CBPF-OPT-25-R-NGO-35305
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-05-13,2025-05-14,,,,,343782,CBPF-OPT-25-R-NGO-35305,2025-05-22,2025-05-22
2025-05-16,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency WASH Support for Displaced Populations: Coordinated Life-Saving Interventions to Ensure Safe Water, Sanitation, and Hygiene in Northern West Bank
Project Start Date: 2025-05-12 - Project End Date: 2025-11-11
Project Code: CBPF-OPT-25-R-NGO-35305
Emergency Type: Conflict - Displacement",500000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-05-13,2025-05-14,,,,,343783,CBPF-OPT-25-R-NGO-35305,2025-05-22,2025-05-22
2025-05-12,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Strengthening Emergency Healthcare Capacity in the Northern West Bank Through the Provision of Lifesaving Medical Supplies
Project Start Date: 2025-04-27 - Project End Date: 2025-10-26
Project Code: CBPF-OPT-25-R-INGO-35234
Emergency Type: Conflict - Violence/clashes",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Medical Aid for Palestinians,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-25,2025-05-05,,,,,343125,CBPF-OPT-25-R-INGO-35234,2025-05-14,2025-05-14
2025-05-12,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Strengthening Emergency Healthcare Capacity in the Northern West Bank Through the Provision of Lifesaving Medical Supplies
Project Start Date: 2025-04-27 - Project End Date: 2025-10-26
Project Code: CBPF-OPT-25-R-INGO-35234
Emergency Type: Conflict - Violence/clashes",299991,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Medical Aid for Palestinians,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-25,2025-05-05,,,,,343126,CBPF-OPT-25-R-INGO-35234,2025-05-14,2025-05-14
2025-05-05,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Food Aid in Northern West Bank Area
Project Start Date: 2025-05-04 - Project End Date: 2025-10-03
Project Code: CBPF-OPT-25-R-INGO-35213
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Acción Contra el Hambre - Spain,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-30,2025-05-01,,,,,342741,CBPF-OPT-25-R-INGO-35213,2025-10-05,2025-10-13
2025-05-05,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Food Aid in Northern West Bank Area
Project Start Date: 2025-05-04 - Project End Date: 2025-10-03
Project Code: CBPF-OPT-25-R-INGO-35213
Emergency Type: Conflict - Displacement",405328,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Acción Contra el Hambre - Spain,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-04-30,2025-05-01,,,,,342742,CBPF-OPT-25-R-INGO-35213,2025-10-05,2025-10-13
2025-05-05,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Food Aid in Northern West Bank Area
Project Start Date: 2025-05-04 - Project End Date: 2025-10-03
Project Code: CBPF-OPT-25-R-INGO-35213
Emergency Type: Conflict - Displacement",94672,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Acción Contra el Hambre - Spain,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-30,2025-05-01,,,,,342743,CBPF-OPT-25-R-INGO-35213,2025-10-05,2025-10-13
2025-05-05,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Supporting health rehabilitation services in the Gaza Strip
Project Start Date: 2025-05-01 - Project End Date: 2025-10-31
Project Code: CBPF-OPT-25-R-UN-34848
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,World Health Organization,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-25,2025-05-01,,,,,342744,CBPF-OPT-25-R-UN-34848,2025-05-07,2025-05-07
2025-05-05,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Supporting health rehabilitation services in the Gaza Strip
Project Start Date: 2025-05-01 - Project End Date: 2025-10-31
Project Code: CBPF-OPT-25-R-UN-34848
Emergency Type: Conflict - Displacement",899999,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,World Health Organization,Multilateral Organizations,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-25,2025-05-01,,,,,342745,CBPF-OPT-25-R-UN-34848,2025-05-07,2025-05-07
2025-05-02,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Food Assistance in Northern West Bank: E-Vouchers and Fresh Vegetables from Small-Scale Farmers.
Project Start Date: 2025-05-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-NGO-35255
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agriculture Development Association,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-30,2025-04-30,,,,,342693,CBPF-OPT-25-R-NGO-35255,2025-10-02,2025-10-13
2025-05-02,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Food Assistance in Northern West Bank: E-Vouchers and Fresh Vegetables from Small-Scale Farmers.
Project Start Date: 2025-05-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-NGO-35255
Emergency Type: Conflict - Displacement",328500,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agriculture Development Association,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-04-30,2025-04-30,,,,,342694,CBPF-OPT-25-R-NGO-35255,2025-10-02,2025-10-13
2025-05-02,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Food Assistance in Northern West Bank: E-Vouchers and Fresh Vegetables from Small-Scale Farmers.
Project Start Date: 2025-05-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-NGO-35255
Emergency Type: Conflict - Displacement",171501,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agriculture Development Association,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-30,2025-04-30,,,,,342695,CBPF-OPT-25-R-NGO-35255,2025-10-02,2025-10-13
2025-05-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhance access to essential health services for IDPs and returnees in the Gaza Strip
Project Start Date: 2025-04-15 - Project End Date: 2025-10-14
Project Code: CBPF-OPT-25-R-UN-34859
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-17,2025-04-30,,,,,342696,CBPF-OPT-25-R-UN-34859,2025-05-04,2025-05-05
2025-05-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhance access to essential health services for IDPs and returnees in the Gaza Strip
Project Start Date: 2025-04-15 - Project End Date: 2025-10-14
Project Code: CBPF-OPT-25-R-UN-34859
Emergency Type: Conflict - Displacement",500000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-17,2025-04-30,,,,,342697,CBPF-OPT-25-R-UN-34859,2025-05-04,2025-05-05
2025-05-01,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Shelter and Essential Non-Food Items (NFIs) Support for Displaced Households in Northern West Bank
Project Start Date: 2025-04-29 - Project End Date: 2025-10-28
Project Code: CBPF-OPT-25-R-INGO-35210
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Action Contre la Faim - Action Against Hunger International,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-25,2025-04-30,,,,,342688,CBPF-OPT-25-R-INGO-35210,2025-05-03,2025-05-05
2025-05-01,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Shelter and Essential Non-Food Items (NFIs) Support for Displaced Households in Northern West Bank
Project Start Date: 2025-04-29 - Project End Date: 2025-10-28
Project Code: CBPF-OPT-25-R-INGO-35210
Emergency Type: Conflict - Displacement",692507,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Action Contre la Faim - Action Against Hunger International,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-04-25,2025-04-30,,,,,342689,CBPF-OPT-25-R-INGO-35210,2025-05-03,2025-05-05
2025-05-01,2025,"Allocation Type: Reserve - Second Reserve Allocation 2025
Emergency Shelter and Essential Non-Food Items (NFIs) Support for Displaced Households in Northern West Bank
Project Start Date: 2025-04-29 - Project End Date: 2025-10-28
Project Code: CBPF-OPT-25-R-INGO-35210
Emergency Type: Conflict - Displacement",207493,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Action Contre la Faim - Action Against Hunger International,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-25,2025-04-30,,,,,342690,CBPF-OPT-25-R-INGO-35210,2025-05-03,2025-05-05
2025-05-01,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Strengthening Child Protection and Psychosocial Support for War-Affected Children, Caregivers, and Communities in Gaza Strip.
Project Start Date: 2025-04-15 - Project End Date: 2026-04-14
Project Code: CBPF-OPT-25-R-NGO-34936
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save Youth Future Society,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-04-10,2025-04-30,,,,,342691,CBPF-OPT-25-R-NGO-34936,2025-05-03,2025-05-05
2025-05-01,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Strengthening Child Protection and Psychosocial Support for War-Affected Children, Caregivers, and Communities in Gaza Strip.
Project Start Date: 2025-04-15 - Project End Date: 2026-04-14
Project Code: CBPF-OPT-25-R-NGO-34936
Emergency Type: Conflict - Post-conflict needs",200000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save Youth Future Society,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-04-10,2025-04-30,,,,,342692,CBPF-OPT-25-R-NGO-34936,2025-05-03,2025-05-05
