date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2025-10-15,,Thematic Cross Sectoral Response SoP,14149,UNICEF National Committee/Hungary,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-09,2025-07-01,,,,,364591,SM2299300578,2025-10-15,2025-10-15
2025-10-15,,Cash Assistance forDisabled Children - Muslim Hands - SoP,785509,UNICEF National Committee/United Kingdom,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,Multipurpose Cash,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),incoming,single,paid,2025-10-09,2025-07-01,,,,,364592,SM250303,2025-10-15,2025-10-15
2025-10-15,,"UNICEF-Algeria
Thematic Humanitarian Funds for Cross-Sectoral Activities  SOP",773,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-09,2025-06-30,,,,,364593,SM2299300740,2025-10-15,2025-10-15
2025-10-15,,"UNICEF-Belarus
Thematic Humanitarian Funds for Cross-Sectoral Activities  SOP",428,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-09,2025-06-30,,,,,364594,SM2299300743,2025-10-15,2025-10-15
2025-10-15,,"UNICEF-Colombia
Thematic Humanitarian Funds for Cross-Sectoral Activities  SOP",174684,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-09,2025-06-30,,,,,364595,SM2299300743,2025-10-15,2025-10-15
2025-10-15,,"UNICEF-Jordan
Thematic Humanitarian Funds for Cross-Sectoral Activities  SOP",21527,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-09,2025-06-30,,,,,364596,SM2299300739,2025-10-15,2025-10-15
2025-10-15,,"UNICEF-Kuwait
Thematic Humanitarian Funds for Cross-Sectoral Activities  SOP",50000,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-09,2025-06-30,,,,,364597,SM2299300760,2025-10-15,2025-10-15
2025-10-15,,"UNICEF-Lebanon
Thematic Humanitarian Funds for Cross-Sectoral Activities  SOP",1647,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-09,2025-06-30,,,,,364598,SM2299300741,2025-10-15,2025-10-15
2025-10-15,,"UNICEF-Tunisia
Thematic Humanitarian Funds for Cross-Sectoral Activities  SOP",5070,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-09,2025-06-30,,,,,364599,SM2299300651,2025-10-15,2025-10-15
2025-10-15,,"UNICEF-Uzbekistan
Thematic Humanitarian Funds for Cross-Sectoral Activities  SOP",4602,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-09,2025-06-30,,,,,364600,SM2299300402,2025-10-15,2025-10-15
2025-10-14,2025,To be determined,9000000,Central Emergency Response Fund,Pooled Funds,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,UN Agencies [TBD],Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-09-30,2025-09-30,Rapid response,,,,364452,CERF-PSE-25-RR-1489,2025-10-14,2025-10-14
2025-10-14,,Contribution to the ICRC Appeal in Israel and the Occupied Territories 2024,0,"Austria, Government of",Governments,AUT,2024,2025,,,,International Committee of the Red Cross,Red Cross/Red Crescent Organizations,,PSE,,,,2024,2025,financial,Parked,Traditional aid,incoming,shared,commitment,2025-10-14,,Multiyear,0,EUR,0.851,364453,,2025-10-14,2025-10-14
2025-10-14,,Contribution to the ICRC Appeal in Israel and the Occupied Territories 2024,3525264,"Austria, Government of",Governments,AUT,2025,2025,,,,International Committee of the Red Cross,Red Cross/Red Crescent Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-10-14,,,3000000,EUR,0.851,364455,,2025-10-14,2025-10-14
2025-10-14,2025,"santé, santé primaire et soutien psychosocial",3125000,"France, Government of",Governments,FRA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Médecins du Monde,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2025-07-01,,3000000,EUR,0.96,364456,FRA/CDCS/2025/MDM/PSE/1-2025-8,2025-10-14,2025-10-14
2025-10-14,2025,"À partir de février 2025, en réponse au déplacement massif de population du centre de Gaza vers le nord suite au cessez-le-feu, ACF fournira des repas chauds aux familles de retour. ACF va mettre en place une cuisine communautaire dans la ville de Gaza, capable de préparer et de distribuer 4 100 repas par jour au même nombre de personnes (environ 720 ménages). Chaque famille recevra cinq repas par semaine pendant un mois, et l’intervention durera deux mois. Cela signifie qu’au cours de cette période de deux mois, un total de 1 440 familles (8 200 personnes) seront servies.",350877,"France, Government of",Governments,FRA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Acción Contra el Hambre - Spain,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2025-07-01,,300000,EUR,0.855,364457,FRA/CDCS/2025/ACF/PSE/1-2023-368,2025-10-14,2025-10-14
2025-10-14,2025,assistance aux victimes EORE,-1,"France, Government of",Governments,FRA,2025,2025,,,,Handicap International - Humanity & Inclusion,NGOs,,PSE,,,,2025,2025,financial,Parked,Traditional aid,incoming,single,paid,2025-10-13,2025-03-03,,0,EUR,0.96,364458,FRA/CDCS/2025/HI/PSE/1-2025-85,2025-10-14,2025-10-14
2025-10-14,2025,assistance aux victimes EORE,1169815,"France, Government of",Governments,FRA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Handicap International - Humanity & Inclusion,NGOs,Protection - Mine Action,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2025-07-01,,1123022,EUR,0.96,364459,FRA/CDCS/2025/HI/PSE/1-2025-85,2025-10-14,2025-10-14
2025-10-14,2025,assistance aux victimes EORE,389938,"France, Government of",Governments,FRA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Handicap International - Humanity & Inclusion,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2025-07-01,,374340,EUR,0.96,364460,FRA/CDCS/2025/HI/PSE/1-2025-85,2025-10-14,2025-10-14
2025-10-14,2025,"santé, nutrition et soutien psychosocial pour les populations touchées par le conflit dans la bande de Gaza
12 mois",-189220,"France, Government of",Governments,FRA,2025,2025,,,,Première Urgence Internationale,NGOs,,PSE,,,,2025,2025,financial,Parked,Traditional aid,incoming,single,paid,2025-10-13,2025-03-01,,0,EUR,0.96,364461,FRA/CDCS/2025/PUI/PSE/1-2025-7,2025-10-14,2025-10-14
2025-10-14,2025,"santé, nutrition et soutien psychosocial pour les populations touchées par le conflit dans la bande de Gaza
12 mois",208333,"France, Government of",Governments,FRA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Première Urgence Internationale,NGOs,Nutrition,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2025-03-01,,200000,EUR,0.96,364462,FRA/CDCS/2025/PUI/PSE/1-2025-7,2025-10-14,2025-10-14
2025-10-14,2025,"santé, nutrition et soutien psychosocial pour les populations touchées par le conflit dans la bande de Gaza
12 mois",2064220,"France, Government of",Governments,FRA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Première Urgence Internationale,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2025-03-01,,1800000,EUR,0.872,364463,FRA/CDCS/2025/PUI/PSE/1-2025-7,2025-10-14,2025-10-14
2025-10-14,2025,"Réponse multisectoriels, Eau-Hygiène-assainissement, abris
Gaza
12 mois",0,"France, Government of",Governments,FRA,2025,2025,,,,Agency for Technical Cooperation and Development,NGOs,,PSE,,,,2025,2025,financial,Parked,Traditional aid,incoming,single,paid,2025-10-13,2025-05-01,,0,EUR,0.872,364464,FRA/CDCS/2025/ACTED/PSE/1-2025-10,2025-10-14,2025-10-14
2025-10-14,2025,"Réponse multisectoriels, Eau-Hygiène-assainissement, abris
Gaza
12 mois",1146789,"France, Government of",Governments,FRA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agency for Technical Cooperation and Development,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2025-05-01,,1000000,EUR,0.872,364465,FRA/CDCS/2025/ACTED/PSE/1-2025-10,2025-10-14,2025-10-14
2025-10-14,2025,"Réponse multisectoriels, Eau-Hygiène-assainissement, abris
Gaza
12 mois",340596,"France, Government of",Governments,FRA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agency for Technical Cooperation and Development,NGOs,Camp Coordination / Management,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2025-05-01,,297000,EUR,0.872,364466,FRA/CDCS/2025/ACTED/PSE/1-2025-10,2025-10-14,2025-10-14
2025-10-14,2025,"Réponse multisectoriels, Eau-Hygiène-assainissement, abris
Gaza
12 mois",806193,"France, Government of",Governments,FRA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agency for Technical Cooperation and Development,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2025-05-01,,703000,EUR,0.872,364467,FRA/CDCS/2025/ACTED/PSE/1-2025-10,2025-10-14,2025-10-14
2025-10-14,2025,"Réponse multisectoriels, Eau-Hygiène-assainissement, agriculture
Gaza et Cisjordanie : Gouvernorats de Jenine, Tul Karem, et Naplouse
(12 mois)",0,"France, Government of",Governments,FRA,2025,2025,,,,Solidarités International,NGOs,,PSE,,,,2025,2025,financial,Parked,Traditional aid,incoming,single,paid,2025-10-13,2025-05-26,,0,EUR,0.855,364468,FRA/CDCS/2025/SI/PSE/1-2025-55,2025-10-14,2025-10-14
2025-10-14,2025,"Réponse multisectoriels, Eau-Hygiène-assainissement, agriculture
Gaza et Cisjordanie : Gouvernorats de Jenine, Tul Karem, et Naplouse
(12 mois)",3280702,"France, Government of",Governments,FRA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Solidarités International,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2025-05-26,,2805000,EUR,0.855,364469,FRA/CDCS/2025/SI/PSE/1-2025-55,2025-10-14,2025-10-14
2025-10-14,2025,"Réponse multisectoriels, Eau-Hygiène-assainissement, agriculture
Gaza et Cisjordanie : Gouvernorats de Jenine, Tul Karem, et Naplouse
(12 mois)",578947,"France, Government of",Governments,FRA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Solidarités International,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2025-05-26,,495000,EUR,0.855,364470,FRA/CDCS/2025/SI/PSE/1-2025-55,2025-10-14,2025-10-14
2025-10-14,2025,"For the project ‘Enhancing the Resilience of Area C Herding Communities through Smart Energy Management""",278707,"Ireland, Government of",Governments,IRL,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Comet-ME,Private Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-14,2025-05-30,,250000,EUR,0.897,364495,PPAL/2025/Comet-ME,2025-10-14,2025-10-14
2025-10-14,2025,Support core funding for UNRWA for 2025.,20876827,"Ireland, Government of",Governments,IRL,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-14,2025-02-12,,20000000,EUR,0.958,364496,PPAL/2025/UNRWA,2025-10-14,2025-10-14
2025-10-14,2025,Support of vulnerable communities in the West Bank,416667,"Ireland, Government of",Governments,IRL,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Norwegian Refugee Council,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-14,2025-03-12,,400000,EUR,0.96,364497,PPAL/2025/WBPC,2025-10-14,2025-10-14
2025-10-14,2025,To be determined,11000000,Central Emergency Response Fund,Pooled Funds,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,UN Agencies [TBD],Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-11,2025-10-11,Rapid response,,,,364535,CERF-PSE-25-RR-1489,2025-10-14,2025-10-14
2025-10-13,2025,"UNFPA's Humanitarian Response in the OPT
Escalation of Hostilities in the OPT Flash Appeal 2025",1333747,"Australia, Government of",Governments,AUS,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Population Fund,Multilateral Organizations,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2024-12-18,,2150000,AUD,1.612,364171,Palestine	AUB46         EOL 77337/25,2025-10-21,2025-10-21
2025-10-13,2025,"UNFPA's Humanitarian Response in the OPT
Escalation of Hostilities in the OPT Flash Appeal 2025",1767990,"Australia, Government of",Governments,AUS,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Population Fund,Multilateral Organizations,Protection - Gender-Based Violence,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-13,2024-12-18,,2850000,AUD,1.612,364172,Palestine	AUB46         EOL 77337/25,2025-10-21,2025-10-21
